patientId,sampleId,hmfSampleId,deleted,sampleHash
4601,1,HMF004601A,false,a36fe86858f76a82aa1a1b0c4b1db18b9dce9bfd5a8fda3187779bf13566e4f9
4602,1,HMF004602A,false,a282c4e2394636f3db4982c87b2a4f3a029923f8a9dc869a1ec55a6a194600ef
4603,1,HMF004603A,false,a48658ae043387c5ef2062638a4b64a096ace48a2d612778480125a77bcf3a31
4604,1,HMF004604A,false,b2c7aaa93b37aa87dc2817557005423ff48b350834f53f9494c92fcb394b4567
4605,1,HMF004605A,false,34f19eda4144933be41b9dfac725b8a476be6e8636f28ee258d5954aedb7293a
4606,1,HMF004606A,false,0eed87ba0fc4374892d372860840f6565026db4ca24328c2ec23a3be8b332c30
4607,1,HMF004607A,false,aac8f3901aa81420e450eaba4a3d345107e9ab6b84f965fc911547eb1801bf32
4608,1,HMF004608A,false,beec80d17ef029f1ca74d0a9dedc36a349dddc09021bae5e3826a142deabb6c4
4609,1,HMF004609A,false,bbc1b08568823ba3d79c378c859a02e4ec79b7b516c7d90259a12f046612bc88
4610,1,HMF004610A,false,4982741d750f792f0ebd22634b45d7c6421924faf000166488b2cdbba86043c0
4611,1,HMF004611A,false,6eb3b87ef8605217dc08677e0bd05b5deff2423d84c883bad84a8ebd4b4640a1
4612,1,HMF004612A,false,e6518d11d20ed55932ff2ef7210fe45ad835a86e88992ae9cbc2af8919c3eb7c
4613,1,HMF004613A,false,a0b4611dd066d7778056c3b965ac0737c1aa4c4b3a51372c7a85c96d7c6b526b
4614,1,HMF004614A,false,8765f0d90df34773bfaef938cdecceb71adcb2f9a79067193e74fda04302f0c7
4615,1,HMF004615A,false,d76ef149ee6af47ef3fbb6caf8c6d03741183a79a3ad6744a368a4f3367bd33d
4616,1,HMF004616A,false,e1ea381fadae3cff3089290bc8b227c70cd9110e6bd9af8e9d0d3ba5a0979251
4616,2,HMF004616B,false,c700595a68a958908f6de61bb5c662cc2fd89e99c3cd42e47ed090f8093c2643
4617,1,HMF004617A,false,1640006e3c50c8a84982e6ce9f1f1addde2011ba5c03fd09888153f704160734
4618,1,HMF004618A,false,549f2e49d087c623e835ceb9abd195749c10b4d89cbf3fc468127b1dd16e382b
4619,1,HMF004619A,false,19b5dc409051a9ea8a390011a5ea41f75377ed5ba0d219e90184273360baeed0
4620,1,HMF004620A,false,8cdec297d1538a4b7421aee4a114563cca9f6179c227ebd6d0b66c00b80ec7ff
4621,1,HMF004621A,false,22a02bfa9eee7119a2ff1072973da8e5521a74bcc414b325ed73c0fa17cfdc5a
4622,1,HMF004622A,false,56153e30441c54d8fb9942365d13515d6fcd400f05bfb58fa84d7c2b5e4defe5
4623,1,HMF004623A,false,52aa3d309386d7a2fc60053e0a42386986d958552ddb8af99477c33eb2477a8c
4624,1,HMF004624A,false,dff698620f26c9e1bb1803802445507f39f0e0e18c51843636a9d64a32971edd
4625,1,HMF004625A,false,bdcecec2db214a17efa5e750d8bf828fda58212f6d65f4467f093da1638f6702
4626,1,HMF004626A,false,191e99261bab5ffc69e5fac03fed74658fb762d256a092c419422fe55fb9eee4
4627,1,HMF004627A,false,addd62bf12680e5a77c0feb0f6e733c8168343d8abc4c39301e78b2b3bb27345
4628,1,HMF004628A,false,a8b16d1802fc31a5b377a716ef9de6d54f1b513af7d20371c8c24eb4425833f9
4629,1,HMF004629A,false,28573dc8ebafaa7ff23186d8411ba6d0f1032cec368fa41d72b0ed4519b31356
4630,1,HMF004630A,false,d577b359349978db22dc14f164a5bcf9b810e24d26b62f27a654dd290b10ff5a
4631,1,HMF004631A,false,499fa3b63c9b83764e7f6755e5664881b0d6c023888f337954ab3c0038b4a320
4632,1,HMF004632A,false,dbf59b7a68c3299b61adffa4a1001bcb2a535949bf115a98da1ce316ab7aeb32
4633,1,HMF004633A,false,31dbc273ba2603f85e2eefef0ba400c326127472841d9c93d1bc916e58506297
4634,1,HMF004634A,false,bf2910ea86373d6d051c73816e6c5f6ff23f07489fb29c627715c3f5b75440c0
4635,1,HMF004635A,false,33717ae1748e98d24449a33e7e3ecdbeb66f81a321da9ff69ba7c786be3fd427
4635,2,HMF004635B,false,f7a32b897999adaa7c26d78846b93f607c48ecc530bc5c6d4a2c19695db67a46
4636,1,HMF004636A,false,6450961b1027ac4efe84a0a74609654a093a3e5db091a4c6939ceb4e6cc78d22
4637,1,HMF004637A,false,be3420773f29e4080c704b23f763d12e9c07dcaec76a7e6de23b2271de54bb1d
4638,1,HMF004638A,false,07c46996f13ed0cfabbfff7890915e9a7f62ade1171b5e05bf09aa462205e14e
4639,1,HMF004639A,false,4c38cc4d5efb066aa0ec860cb1e0550217045665cc03c8b85d8753cb9c9a4d39
4640,1,HMF004640A,false,86f717ceb74ae3bb8757f2b4a4f6a97ac39769c6471f770989e7835dfd79e644
4641,1,HMF004641A,false,2abd9c97b89091785d82e513d3d9c5083f091391d4ff6a43321b8120a2efec98
4642,1,HMF004642A,false,2ba34e970898a2c6dfd9c1a62dd0bf040cdf8eaa7faa926220da0584a9364c01
4643,1,HMF004643A,false,118cca7438c525c17fc8339db3ea6fe9206bb50936f07c885bbfa46fe5f30c7d
4644,1,HMF004644A,false,6406e8d673cc425ef7148d1276d9a3989e16ddd1853aca29618a0c4128fb532a
4645,1,HMF004645A,false,ee9aed9da95a22ade200ba4980402130b14c9759fd794bb0b856ee49d75cab35
4646,1,HMF004646A,false,2a8d4df416f81c3ff1273dd76d8408c7097ba1316c092a6a518cf2bd8f036b64
4647,1,HMF004647A,false,088058d20ef2aa62120cfcdd0c21b784c5b2b6fddeb3810eb0825547a5bd591d
4648,1,HMF004648A,false,88499bfb9fe4facea7d64ea17bb33bc36793c6351dd62340c29f5e9276a594a9
4649,1,HMF004649A,false,73541faaa8600c3c28a9252ebc00b682c90a65e39219c6fafbab8a2c97a9a36a
4650,1,HMF004650A,false,84698ed09e6ee38f332d7c52b25faa90cb20217e12cf680b66426e9f239dcf94
4651,1,HMF004651A,false,6124a40e3518114b056e4e3d32c1f6e8e0e55444bd9a0a9f64f2dce234c76909
4652,1,HMF004652A,false,a23ef34c5fce0a4ee200e62869451e53f10b958941b8cae7b7cd27bffd8c66e4
4653,1,HMF004653A,false,130122d8fa0a36a3ded544e9dbb82bc6cbe66475b38a8c0142a55f76e4c415c8
4654,1,HMF004654A,false,407c59a5f771078e784e55c58bb37a380714fec98250757a10f99da0ba4c836e
4655,1,HMF004655A,false,75c6f702c244423cae4688c6380069d54807a62ee590697999090b7e9ec7f2f0
4656,1,HMF004656A,false,de8a3b12d3ff1d479ec97767b825a6872317331833f8e2e813391316c4e7fb71
4657,1,HMF004657A,false,55d5b2cd1013712b9786bc6fb35ab4fb64e027adafbcf65a4bd3a6bcb446cc5c
4658,1,HMF004658A,false,025c1542fd895e10573ed46731da5834c8003082c0f51e6639b136da0d94ff9b
4659,1,HMF004659A,false,ad78da2707f84e440f998b206349da391c54a829c6a724b31b1f8a06203070c3
4660,1,HMF004660A,false,3aa0f952a0e125230ddf5ca37cff150e9e0de0bcf841ec1e07e1b4f601e23485
4661,1,HMF004661A,false,621683f72ac88b284354e4f0c830d02fce2a0d5dd41d801d4f31ce79a93c64e6
4662,1,HMF004662A,false,949db8b5bf1fb4be8089bcaf362e24fdeef2c94f212f9653fb5b68c161bb2a9c
4663,1,HMF004663A,false,085c915dc8993a835628a515f9c073642e1852a88e0cf7a5502164c58f467feb
4664,1,HMF004664A,false,f6b62108a1ca28c12ef300bdaf74253fd1b7b4aca1ce094d1ecde55db52ccdca
4665,1,HMF004665A,false,bbc958c74a519db5b300b7e5055021055b277ba732c088ce399f4ef0e092df15
4666,1,HMF004666A,false,fc2178cdf26031033d8f20ad7b91eefc2e4bd06164f8393a47f41d1db761bb1e
4667,1,HMF004667A,false,66207ccadc2068a05a67057c2f9548964a7929530a9a4a0d421d2d35c86e5f58
4668,1,HMF004668A,false,9f9c425d162a5c59c0e70d2e1054458f4b5d62e79a24b0cb41245dcb83574c04
4669,1,HMF004669A,false,9541c9facbef9fe56446e375067e966ac441a83074eb61b59b2eba1ccde5c7ea
4670,1,HMF004670A,false,973db4fe75df9358f49c931d3d1cdfcf174ca4341c1985391c2c96359dcd50ed
4671,1,HMF004671A,false,b029608fb82a4d26747d923d0005c5d437145dd45f5be878e1fdae8d4fc94cea
4672,1,HMF004672A,false,ae2367ff10c2415746141176f905882bbb41ae0388a66c1fa76f30cfe7a4f8b0
4673,1,HMF004673A,false,980523c8420a17cf5e0dae93f903dbcd2a9dade98a7ef040e6e2d478a49f9b8b
4674,1,HMF004674A,false,d945e1eafcd59a51e5422cdfdb171c8e296bd7e8aa449854672df88c49736997
4675,1,HMF004675A,false,40e64fed25fe6e988560615feddf95566291c6dd1e27757f06009009deb01137
4676,1,HMF004676A,false,f82a3c39975e882f22aea8459c31c8d907083b3eee07cd8a66ba1d9b1bd2cae0
4677,1,HMF004677A,false,750cafc6237afc7919065cc82afdd264d7f79f3a3e6c1fcf6efa4fc47babb59b
4678,1,HMF004678A,false,67faa75c701d7669af8436dae787d8dc217a285b390a4a1a496b56d40901d821
4679,1,HMF004679A,false,9ee7bd8d0045dfd92ac393a033a6a63fe50c0bba647d14cd14ef48f866c06f38
4679,2,HMF004679B,false,b981b7450a041225bf6a0c7222c0fedafa7a652b4d2e0c960fdf3bca07d9ef07
4680,1,HMF004680A,false,4cea1eb635831bbf429838d1a1cca808bf1418213c7b36a9917d672d5c4f1958
4681,1,HMF004681A,false,b7e3dbcd4ee842cab422bd31a9482f910b2eb3db802a09bbde88fad340efef16
4682,1,HMF004682A,false,26b7b26bcf6c622334de840836faf3f448c4441209d5c22b77eae36893528544
4683,1,HMF004683A,false,d2b996467107cd124b3461cd5c9552dd0cb53af15e8ac7ddd6ff5d85c81778db
4684,1,HMF004684A,false,cc13bd2ffa9f283d5982ce1a7ee190e07d190a9b530e28b6fad9c769516e3784
4685,1,HMF004685A,false,9693868eb391e08aaf2371e6c99d90803034e467652f506354206ca363752cf2
4686,1,HMF004686A,false,ed7f62ec973b6e5521b530e169a1bcd2cf86c29b6cadb6beea93e375d196192b
4687,1,HMF004687A,false,44f2142e42a67b39af108855156cc35ae779502054cc2ada879c85fc3ea07137
4688,1,HMF004688A,false,debbacbeeeb56f7219abca93c9234f91ac3eb3b58467526a020cbcb1ebc0ede6
4689,1,HMF004689A,false,1d6be336294761c6f3fb6e0791111e632990e63f693f0b6a5599efc76c3b4d0a
4690,1,HMF004690A,false,55cf72e8faf50ae4787a40428d479279b3e0ec94b28670ab725e4d31da2697fe
4691,1,HMF004691A,false,b17f82b8095ceee160fd416442130fd93d43a30087a9582e79540f27c8071a2a
4692,1,HMF004692A,false,19db0ae748aace72826d5274a3c56b2c1438a6a64f1b0fa6da88e98fe3885def
4693,1,HMF004693A,false,496575efe125c2467db0eb846402bb85b8f2d40fef86029346e205b587eca41c
4694,1,HMF004694A,false,b29ea768e38a878014c0db1fed15f387eed7d8a2d8cf9e94d2d5409cf3632abb
4695,1,HMF004695A,false,4972146b3bb2ca9d9771a186579ef781d45c43bd14866999fc28c8fad4cb674a
4696,1,HMF004696A,false,ee3944e8a42a77e97d541826788aabf9eef8e6ace4e7978340cc008f4ee3e2e2
4697,1,HMF004697A,false,17c74178890588219bffc7a0b5f80a12c9876ca386b912439724a838d8b50438
4698,1,HMF004698A,false,8b6f2a36eaef5fb96edc883b32b7ba70dcc930ad33e4ccb4f2a29ab7899603a8
4699,1,HMF004699A,false,100b8411ee4e1c653caa1ceb5611028218c93524aaa287adbe1b215fe18b87e5
4700,1,HMF004700A,false,48d1afda36445230c841636826461dec31bf93ab57f1dd67d9e58b28718f5f21
4701,1,HMF004701A,false,34b1ba8a47915330b4c1686f741fe90b025ef6540af87a58bf7204996fff17d6
4702,1,HMF004702A,false,d3828212b5c73b491e469b346ff5c55678999d9249b8c7ece5086eb7256f7a6c
4703,1,HMF004703A,false,8dba8c20a59a3fbde37d0f36b09bd6f842840c7fe9f5fc8fce077a664934fa10
4704,1,HMF004704A,false,3df392f416f4426bbc15630f15746d56624d77d09743fc431f9bc01809ff891e
4705,1,HMF004705A,false,dc67ab30d3583b60fa8569a6be884d0ed690939078898853234d851e391a4dfe
4706,1,HMF004706A,false,172b94eb211e35ecb3debcc0790607d2af3ef88bee831a62ab7297996b4eb60c
4707,1,HMF004707A,false,18391ab1db7f59ece00a4f2f1e7ad6c224a206ba2c6dca246a5e851ee00763b1
4708,1,HMF004708A,false,1fcb3377ed06542f30a1fb1217504996eb156bdf18bcfb6432064cbadd421eb9
4709,1,HMF004709A,false,bdd328fe573b61ad6b97dd31623636706a80fe326ab45d6beb073b2a662e6207
4709,2,HMF004709B,false,2c8422d7c336dc3406c7e0cf32b254acf77b78ab349fc441bf9a7fd779c95995
4710,1,HMF004710A,false,454460881c9803a0d0903073b999d83b274ed3e8205d9cbb842664632ab3c0db
4711,1,HMF004711A,false,5989472806f6cb3d1eb3ecc0cf8dc2818b4276460db2c249d7b97e9a2e5d3d40
4712,1,HMF004712A,false,e6f59fb2bac475a1a0c4dc32aca4c1ba1efffad2f0408e34bc00f392b893d20b
4713,1,HMF004713A,false,d1d0d5fe838eef113f5025d9a7746c50381b14840efd51868e0f75e130109692
4714,1,HMF004714A,false,adec55fc5b5bea8a4bf8bd7048ecdebbb206f76010cd340ba5ea4d44f2e5d639
4715,1,HMF004715A,false,af0b4215d9dcb36f79d3adc1fd780adb0e26e49ab59b8032495c72e02a67e3aa
4716,1,HMF004716A,false,fa6cba37370a2a5012de6d69c7d3ba288300f8e6245c34b06973534eff71103a
4717,1,HMF004717A,false,a30f0b525c80004ccaf35b904f396f81a51f82f5b872a9b50f520ffc1ce685a4
4718,1,HMF004718A,false,f41fb7df380c1aa9315cad03923f63bb67b68bc6475cc28a9709f142a768676f
4719,1,HMF004719A,false,a42432d67062b9be5c9a8e28198383e80ceae81d7d5c3c6925c85464bf2e7eb3
4720,1,HMF004720A,false,b4ebc7cff7770e04667789d62f5334a34d1caa85fc963ddc5647a6e090ac5ca0
4721,1,HMF004721A,false,daa41081a6a5f11597d11158f1e6699e25c4916848a5e15b6e75d1301f1c8fc2
4722,1,HMF004722A,false,5a697a617de5c643aa0a7918d03d55180ea83bcf92b0165c055c79a44fe006ae
4723,1,HMF004723A,false,2a2812844ada81f42b0cd21b3b64cff067763e79f7224ba12ae0bd148023b429
4724,1,HMF004724A,false,ff06e81f0fedcafaebba502f61356a9de1bf68eff9f2eea2a2955f6d5f960c49
4725,1,HMF004725A,false,b28e3b6ec0ee219e04500d7e2c351ce35dd1893f4e698bf073bef10cdbf08c71
4726,1,HMF004726A,false,fcad301881695d8a66347b6e7244a72403241326dde33da6172a0c2b47b96f95
4727,1,HMF004727A,false,67088d1695853e81db561ebbc7e169334cd6b7d45ebb93314ead77e7d97ea7a2
4728,1,HMF004728A,false,b00c54e968ecae86881bdd7fbaeefd1e82d1e36e2f9599adacedb71a150d9393
4728,2,HMF004728B,false,c32e423f76480eab4426a5ae760400cce0419a701dddc26d361dfcb4f6d18e70
4728,3,HMF004728C,false,0416daf8a6f322fe3eb1b4829db0a95de40192dfe5677bbce5ff1231a57bc5ef
4729,1,HMF004729A,false,989244cdab5112ed5b1b0768c3626dba7e392b3f6880cf1adebae3135b8267f9
4730,1,HMF004730A,false,e8775522880a225ad22db49be1b38bb99ba077cfd8ce070d9d4bc09f6f3abbc9
4731,1,HMF004731A,false,46e633a7d7a115667a9dd911822ab31fd7f7eaa1a8e740a740866639d9a00f17
4732,1,HMF004732A,false,a4447e2192e33ed48300066c5109bb88aeadd278946276fdfe1597702b07e166
4733,1,HMF004733A,false,f32888616e135370fd8bb3651bd06f4ab2db4b9ad06cbf41ff545b279ebc5f05
4734,1,HMF004734A,false,18fc22755ff91a859243009d45a8766dcb183c2097b5b76f40841ddb9faad127
4735,1,HMF004735A,false,6fcc83126b52e26a5fffeb7c0ff489b69e2d43579d44891eda32b641508c2a68
4736,1,HMF004736A,false,5d15c3aaf8c9542526b3faca42fbe6e5a623d2532567efb619739aacc7f6e944
4737,1,HMF004737A,false,8ce0ffabcc5120cc9430338f599b6915bfe6fb0ec7bb9451eb1782735b29fddc
4738,1,HMF004738A,false,4b14809e4dbcf2951bcd36825cfa399a777b9bcc4802e7fb8db9d107fe160d38
4739,1,HMF004739A,false,7d381533320665ba7250682facb510230e86b35942229384f91bb898e04873a6
4740,1,HMF004740A,false,7a4251561bc6b7c81e2b9be5fd6ac6d7b67f49431089bd3b17c7051ed6b86500
4741,1,HMF004741A,false,e2583d8fed2541049842c6f77c0789bf88298b8f4e363061ce14978c9a347bc7
4742,1,HMF004742A,false,0cad892c13f2ad2bc410a0932595044c06cf543b239c6fc0cb458be40bbbcae4
4743,1,HMF004743A,false,79ac538cbe3e6160f06048ee9c50212aa96d7afa64eb263060ef4cc98a0cfffa
4744,1,HMF004744A,false,1e6e83560b0b25794da76379789ec07775af563f906f7b632b33e578d063149c
4745,1,HMF004745A,false,99e63f0e1cc4d6f9bd17137a87f513491b34b1440e648d83bdfcf866d2f3f448
4746,1,HMF004746A,false,6d2e446814ed0822aa329b5e560643cf6fb032da9a9e22b4b8dda8ae46f0b2ae
4747,1,HMF004747A,false,1e14797f6dae6513c71ac55a66dd41813b3ca9fc7795887ae771d61347a75f54
4748,1,HMF004748A,false,b812fdc0c20d80eb2f0b808b73b6f0b5ec46e00377bbbbf7179b9b3f84fa9726
4749,1,HMF004749A,false,c72293f2b4cc896b0e35a616cbf40e6f07ccefdfdc8cdbb5007f0ef476d2b4dd
4750,1,HMF004750A,false,bcf8e7407f032b26cf26b2b4b2cf843f803f364f30d81766f0633d8e508634ff
4751,1,HMF004751A,false,2cb6ab404eaebe35a00657f70bf63066ada72c4e94a44539558b3ce1d0c47d97
4752,1,HMF004752A,false,8ad8060d6909a35a421bc05931a5e3ea9c1ae9ce367a74e065711b7d6bbc4b30
4753,1,HMF004753A,false,b4d18d256acaf3113fbd88d2b00496e3d7c26294398ee76bf69589143c70b691
4754,1,HMF004754A,false,e79405688d02fcb5f4b7e66e2d88d4a86108164cdb09f594d79babea134fed64
4755,1,HMF004755A,false,3c2db6215a1f4c7aa7971b22ba88dd90a4e664a5b445552c2bf8d7818700be10
4756,1,HMF004756A,false,fa82a57c1de2af2c70bfaa52a739a16a133340cf4d0db7af9855f5fe6d75a364
4757,1,HMF004757A,false,2e421c0265640ade1a056d50b668ef0ad286a88a024c85e89bfb510a4f6b8026
4758,1,HMF004758A,false,5ed253c616605f783c2147030f3b459e6ca00e426ba439a04492c1ce4192710d
4759,1,HMF004759A,false,fa1c602c87f1a5c570d928f9f353d5671c425b2d5a322f5001dddab28cc8f90a
4760,1,HMF004760A,false,9e745184d83da9a16c817c2df6b7f428c3b213932d39771fd95251b56dbbfa8b
4761,1,HMF004761A,false,b6cf38ab87e35a4a94dcb3efd2ac5986b46e879ac78968e23eef548c4f7c1f22
4762,1,HMF004762A,false,bbd8acbb3bb9a7a7b26ea426f44c40ccadbb4f13b02b8f943c0f56fb71565125
4763,1,HMF004763A,false,f1cdc2ce0a8884c77d22dc23b2fea1cee0bbd45fdd4454bf2309844fdfceb4ad
4764,1,HMF004764A,false,969843922a5deaa7f8c94a94a85c717e150df1b5ced5d98c50a5bdb9db31d4f9
4765,1,HMF004765A,false,00dd6daa9c3fb696b9b000a06c0af0d210a56a4edb4a668bb99f3cdb6489193d
4766,1,HMF004766A,false,385b64845e8e54cae9ddb91a60eade8ecb73db9818041187dda8983e4181807a
4767,1,HMF004767A,false,ff1e03ff97973882029054b8bdc9f2f118c2086476e191cd5a78789803eaf671
4768,1,HMF004768A,false,e7a36813997bcb96106c9b7bae5f8d973ede0dec26e06a487448960c7d569fd0
4769,1,HMF004769A,false,e75f832a24fea0482ff6652b62b4dbf33c80b03b340a71c0049d428965b3ea6b
4770,1,HMF004770A,false,5d05696c38ec74a961a16f8974166bafc6adc3754e6dfce224dda66cfe84ff99
4771,1,HMF004771A,false,3a562bf48b205d12db47af4f0dea830c1272931a7ce642995ae372d5b6c9df07
4772,1,HMF004772A,false,a92dbe98d9fe88bd4818cbb7642d63081a0d8015aed3a03a803645c1c4bbd9dd
4773,1,HMF004773A,false,ae51d77d8dc2377be5c562744c942d1e4093758a6594e7e05ea18bc81f37d2bd
4774,1,HMF004774A,false,8fb90c7e88e8c1d29b8d1545e47518539d170db22e41a7d6997f387c9959e8ef
4775,1,HMF004775A,false,30a1156bf22387c83d10d714c869d0f0c48fd35c344c9025753dc8dc4066611a
4776,1,HMF004776A,false,36ceb6f8df39b1ed714bf3d98a761a2c07f43814c7217c09eeccd126031b3a99
4777,1,HMF004777A,false,c0aa569af8e16b5ee4e2c79e27bb661989d7f709bdfb6db09dda211a6f7d3dc6
4778,1,HMF004778A,false,e180be874ebbbc1669409608271a5741c2da4be55c76125f4b2f0ba0a6b84673
4779,1,HMF004779A,false,8c4afdfa88dd77ae3b91cb500d7f8560bed2c10b7783cd6141a32d10db365d9a
4780,1,HMF004780A,false,07e50e3b75308e103d9d783d016b1730cc641bb4ecc7e9c0fe011df330c198b6
4781,1,HMF004781A,false,00e652ba473e806c52b6a10d03fceef4e8d7a424028732464f573333346a5c7c
4782,1,HMF004782A,false,479b938e8fdfd6d15cc264a5a5cc1238cb59ad0b671c18a5f4e296c5e8d7bef6
4783,1,HMF004783A,false,cc2346a33be68dd7482b22dd0b29eb9ca81e68c588c0b5a1b3732e529ea3ff60
4784,1,HMF004784A,false,21eb3058c501f6534c7b62442ce316f0cc117478d5b4d1329ac9eb77da9720e1
4785,1,HMF004785A,false,8dee5a14ab9e6404ff6b9f28b8bd18d31a0b83a3f4b1aa3c92baa7a699bbe794
4786,1,HMF004786A,false,3de2ca29d6b510ccb837b57470049c18cb30ea620a2c29478fabc04af0e1a8ac
4787,1,HMF004787A,false,e551831ca75c429a50d2089c2ac23135fb402ca936380395a3a47d3fa5b5a983
4788,1,HMF004788A,false,389f5f942b3f0446eb458d408cd433052633f45ce2394f5196a947d112b5a8af
4789,1,HMF004789A,false,93d4bf46585c64ae4bdfa502f81a959ac50081d9b4227b55296742deff50f129
4790,1,HMF004790A,false,c7cfe0f0aa54e1d10c15f67cf4d5f8ff10bab7e5136f0ba6140781ef9e244725
4791,1,HMF004791A,false,5b992b702c6388c9373eff923a0a36884f5d0aa579e449c4027ee0d9965cced7
4792,1,HMF004792A,false,8ff5c629dad5d8669ccde0ae479c8a117c8e57aa78cfc192f3fc10486068152c
4793,1,HMF004793A,false,f31932bf29c5cec415101216c05c805d27a75813589e07eb8a67999f6e8b49dd
4794,1,HMF004794A,false,00ae183bca9f7d72b3f3380a4c72f4b0820c1825b00d69cf72ad6cd5c41fa689
4794,2,HMF004794B,false,acddd6705d9965a2c28969cffadc098c61bdfae78e4669b7c7257be619dde8ad
4795,1,HMF004795A,false,119d917ab8598884fe7bf87a802719006a89e14beefcffbcba335e9797a13ecb
4796,1,HMF004796A,false,5749875f70f1ed290242ccda60cfa43e3550842809dc70371ef903eaae8c6538
4797,1,HMF004797A,false,f28b6140dafe61d1cfa4ec092388c97d4a89ee7f4f535edbb049b94c9105e512
4798,1,HMF004798A,false,253414df17d4ef10b4331c9ed4e73eb95767395f71608485e65b907cf0700bea
4799,1,HMF004799A,false,192616bba757bfe64c921834b1bab33d7021348985847dbe5bfff1c410bcf3de
4800,1,HMF004800A,false,270635818558ff7d3ab539efbed27173df4f4520542131d54fd5948d3b651ef6
4801,1,HMF004801A,false,a30153701d06302310ca1e2d0e9aa0439fdc585f7b40cb6b5c492bc2fb192340
4802,1,HMF004802A,false,0de83574ab53f0d3e4c43b31fc5098c536007827da4b84f7611d6de9628e37e9
4803,1,HMF004803A,false,cc981638b67d92a4a30cbb88dfec624d9acaf351083d25898e89eaca4de9c11c
4804,1,HMF004804A,false,b859a5154920a3035d80a6f3108c0e91d65e0bb1ca58b1905237171075a4e304
4805,1,HMF004805A,false,3bda25af6e99cf50df1c556d32cd3f88226302c7dfcf1a2c81cb130f0d7ff025
4806,1,HMF004806A,false,15ea856d4f0608557f2044682c7aa77c74e1350984e58f0049c04c97d92edcbf
4807,1,HMF004807A,false,cf33718026bdc4296ab606cb1f4c344147fe35846c3ac9488407aab12dc13436
4808,1,HMF004808A,false,42422fcb35f4762540e8a9c4b3d71ef3729b6d3d03c9b6b3761a255b222515bf
4809,1,HMF004809A,false,fdb56e6e54e0806b9b261be56d8e4ff60adc24933fa09ca87ef2f05f590fa876
4810,1,HMF004810A,false,56edc25eb1c1f4e9691574646c052bfc474042567056e1e4f8fcc91fd23c9a75
4811,1,HMF004811A,false,f3b9e2365753b8319dc95b9baad0e1dac395a727d465a83e72b056ce7c4bc52d
4812,1,HMF004812A,false,c7b5c26ea4dbb8a61ec8250f2230a4b25eb390a45127f3f0cff6154bf44f42ec
4813,1,HMF004813A,false,305a74fd01dee45f3a66e9fdfc5c9f51ab2aa68fe4be3c9f4173c3012e5c0198
4814,1,HMF004814A,false,edd5c7fc4d3dda48e12655d31589a6fa4e260a26606094c33288dc5ac840cf07
4815,1,HMF004815A,false,4b7c91f49bbecc14237bd10db1c549e99260c54609407947421072b5973d313d
4816,1,HMF004816A,false,64781aec9b05363cea7925bc26e7a2a4035957d628bf99cac8954eac13d1e131
4817,1,HMF004817A,false,f7d3194098de63ba64bb4d522627d32893d163e6c8c55cbb5e54536565badfa7
4818,1,HMF004818A,false,91af3fdb186cb8bba69997386c59c326fa9829fd05cb1a1bb51bec35cd577c14
4819,1,HMF004819A,false,ec1680ce2e89c458a54142afd76517d6db44add0b6b37cc4311a8899c93d2e3a
4820,1,HMF004820A,false,133b2e471944b1c27df5dbd7987d23b8610820b6049d598ffb8419a4fccbdee0
4821,1,HMF004821A,false,dc8a088f744dd9d57f375d4ce1e66a5569ca3b21e78ffea1d19b1069c4448659
4822,1,HMF004822A,false,c03f392b080a64fc864e6811fcc2abaa6ebb9bccb721c541138bc7bdfc15ee98
4823,1,HMF004823A,false,8b2b31c63ee8ad7138407362a77807c61ad5c7dc8ee02bab524d1e1ded1eb1d5
4824,1,HMF004824A,false,c9f5c5faea8705ddd57f05e3f1f30c5c5baec055e7bc4dd8ca84be126921fed3
4825,1,HMF004825A,false,bf29616f98fa8469b9fd0b1b36a50091762d714ff30093214a317bd29f98da64
4825,2,HMF004825B,false,6623fb94393599f60097ff16203fc8666811be5e3f5127df145f838d12dc4a11
4826,1,HMF004826A,false,1e2df0eafbbe861cc66d9949558787354c71de63123abc3d8038e19b4d816ac8
4827,1,HMF004827A,false,4dc585fe17579edf725a9d2fb233cda5ca27bc3c077f26c09afbd2a4665f5191
4828,1,HMF004828A,false,61604aafd6dc4a47f5eec2963f2530acc73f1975fae849084f1e299a7ad09fb4
4829,1,HMF004829A,false,efe31eae1aad7f86328c100800ebfe17dc626c9f8a6fd580def93d033ce56bc7
4830,1,HMF004830A,false,f9db0d041545fdc9488d29766458117ab2fb7aaacb9cd98f001b505f320e31de
4831,1,HMF004831A,false,b4190c43a8060a91de8aa987581ca18bf0a2f263c60e8ea4ad455ca80242867a
4832,1,HMF004832A,false,ae2aa95da541ddb3388feba3e0adc4b5dd22a0999dc2d3b1ffca66b691fa6f52
4833,1,HMF004833A,false,9d37fe6271014421103dce57b096c0de47d8a0cf5ddcbf96b635866cb0fdaabb
4834,1,HMF004834A,false,34b8f6e6651a555c488d04d579c1c7a959c8fbf2fc7c75ce42f4eb1706da9ca6
4835,1,HMF004835A,false,90d02764cc7e017e20fa2eb6f90b03df3326107e732439def25928fc270c7f77
4836,1,HMF004836A,false,8797299c1d82163383037e24a66fe66b0187d471eb715c8fb6c0a5d8b279f111
4837,1,HMF004837A,false,acbaa31a0759118cce833e9e2281e8fb9ad770e75096ff5a50708739fe7c71ba
