gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
RP11-113D6.6	2.285e-03	1.281e-07	1.654e-04	2.329e-09	3.308e-04	4.657e-09	1.316e-03	1.164e-07
RP11-1167A19.2	3.765e-04	3.723e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-116D17.1	2.627e-04	3.295e-08	0.000e+00	0.000e+00	1.257e-04	3.830e-09	1.353e-04	1.119e-08
MGAM2	0.000e+00	4.888e-07	0.000e+00	2.572e-08	0.000e+00	1.715e-08	6.690e-04	2.507e-07
ZNF687-AS1	7.297e-04	3.247e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-127H5.1	2.450e-03	6.181e-08	6.314e-05	6.190e-09	6.314e-05	6.190e-09	1.471e-04	9.756e-09
RP11-131H24.4	8.223e-04	2.897e-08	3.532e-04	3.811e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-1396O13.13	0.000e+00	1.286e-07	7.340e-05	5.803e-09	1.468e-04	1.161e-08	0.000e+00	2.770e-08
RP11-1407O15.2	6.703e-03	1.756e-07	4.867e-04	7.346e-09	6.489e-04	9.795e-09	2.458e-04	5.311e-08
RP11-144F15.1	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
LINC02790	1.921e-03	4.752e-08	3.629e-04	3.446e-09	3.629e-04	3.446e-09	1.971e-04	3.135e-08
RP11-156E8.1	2.718e-03	1.632e-07	6.039e-05	6.295e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-159G9.5	0.000e+00	1.458e-07	1.238e-04	1.247e-08	1.238e-04	1.247e-08	9.344e-05	4.399e-08
LINC01999	1.658e-04	2.804e-08	0.000e+00	0.000e+00	1.035e-04	4.666e-09	1.372e-04	1.096e-08
RP11-160N1.10	1.873e-03	4.930e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.911e-04	1.430e-08
ZNF236-DT	1.165e-04	2.990e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
NPIPB2	6.099e-04	1.828e-07	1.099e-04	4.423e-09	3.298e-04	1.327e-08	0.000e+00	8.309e-08
RP11-167N24.6	1.459e-05	3.375e-08	3.725e-04	3.081e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02864	1.967e-03	7.148e-08	7.133e-05	1.446e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02272	2.337e-03	3.181e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-176H8.1	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-178C3.1	0.000e+00	3.430e-08	6.909e-05	5.966e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-17M16.1	3.181e-04	4.801e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-180C1.1	3.825e-03	6.135e-08	0.000e+00	0.000e+00	3.616e-05	7.209e-09	5.200e-04	1.966e-08
LINC02453	0.000e+00	8.575e-09	1.215e-04	3.988e-09	1.215e-04	3.988e-09	1.409e-04	1.051e-08
LINC02313	4.288e-04	2.668e-08	1.553e-04	2.711e-09	0.000e+00	0.000e+00	1.606e-04	8.113e-09
RP11-187E13.2	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-192H23.4	2.149e-04	8.621e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-195F19.5	0.000e+00	2.572e-08	1.514e-04	2.857e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-196G11.1	9.987e-04	3.946e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.020e-04	4.295e-08
LINC02213	9.470e-04	7.571e-08	3.594e-05	7.218e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-201K10.3	6.800e-04	1.201e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02312	1.343e-03	4.362e-08	3.706e-04	3.156e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-20I23.1	0.000e+00	1.200e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-210M15.2	6.892e-05	3.170e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-211G3.3	5.810e-04	4.666e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-216L13.17	0.000e+00	1.029e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-219B4.5	1.224e-03	2.238e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-219B4.6	4.122e-04	3.588e-08	1.487e-04	2.960e-09	1.487e-04	2.960e-09	0.000e+00	0.000e+00
LINC02651	3.536e-04	4.667e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	3.230e-04	1.599e-08
RP11-247C2.2	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-248J23.6	0.000e+00	2.401e-07	0.000e+00	2.572e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
RP11-268J15.5	6.308e-05	4.049e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02448	1.070e-03	2.821e-08	1.313e-04	3.618e-09	0.000e+00	0.000e+00	2.450e-04	2.550e-08
RP11-276H1.3	5.004e-04	6.685e-08	5.202e-05	6.611e-09	0.000e+00	0.000e+00	6.373e-04	3.305e-08
RP11-279O9.4	0.000e+00	5.145e-08	1.762e-04	1.922e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-286N22.8	7.322e-04	6.667e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.903e-05	4.453e-08
RP11-293M10.1	0.000e+00	3.430e-08	0.000e+00	0.000e+00	1.332e-04	3.544e-09	0.000e+00	0.000e+00
RP11-295D22.1	1.043e-03	2.920e-08	1.712e-04	2.108e-09	1.712e-04	2.108e-09	0.000e+00	0.000e+00
RP11-295P9.3	1.414e-05	6.807e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-297M9.1	2.467e-03	2.687e-08	1.562e-04	2.676e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-297N6.4	3.532e-04	3.811e-08	1.535e-04	2.780e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-302B13.5	0.000e+00	6.002e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.129e-05	2.510e-08
RP11-315D16.2	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-315O6.2	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-318A15.7	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC01169	0.000e+00	3.430e-08	5.792e-05	6.387e-09	0.000e+00	0.000e+00	1.053e-04	1.485e-08
RP11-321M21.3	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.429e-04	1.027e-08
RP11-322E11.6	0.000e+00	4.287e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC01148	2.640e-03	3.752e-08	2.820e-04	6.501e-09	0.000e+00	0.000e+00	3.464e-04	1.314e-08
LINC02169	1.497e-03	2.066e-08	3.641e-04	3.400e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-342M21.2	4.824e-04	1.608e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-343C2.12	3.806e-04	2.850e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-343C2.9	1.131e-03	3.446e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.142e-04	1.707e-08
RP11-347C12.3	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-351M8.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.232e-04	4.946e-09	0.000e+00	0.000e+00
RP11-352D3.2	1.273e-03	2.053e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-362K2.2	4.387e-04	6.061e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
HMGA2-AS1	0.000e+00	5.145e-08	8.369e-05	5.414e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02166	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.459e-05	1.616e-08
RP11-371E8.4	3.221e-04	5.644e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-379H8.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LACTB2-AS1	6.611e-04	6.078e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.968e-05	2.164e-08
MSC-AS1	0.000e+00	2.487e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	1.833e-05	2.546e-08
RP11-385D13.1	0.000e+00	2.744e-07	3.866e-05	2.426e-08	3.866e-05	2.426e-08	0.000e+00	5.539e-08
RP11-386G21.1	8.631e-04	5.316e-08	1.986e-04	9.650e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-386G21.2	1.909e-03	3.940e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-3B7.1	3.766e-04	5.438e-08	3.395e-04	4.330e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02219	0.000e+00	8.575e-09	1.916e-04	1.339e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-404P21.8	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-407N17.3	0.000e+00	3.859e-07	0.000e+00	5.145e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
RP11-408E5.4	6.945e-04	5.095e-08	0.000e+00	0.000e+00	2.350e-05	7.688e-09	1.420e-04	1.037e-08
NOL4L-DT	0.000e+00	9.432e-08	3.078e-05	7.412e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC01909	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-422N16.3	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-429E11.3	2.015e-03	7.825e-08	9.440e-05	5.010e-09	0.000e+00	0.000e+00	8.487e-05	1.734e-08
LINC02054	6.115e-04	1.398e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ADD3-AS1	6.248e-04	5.358e-08	6.743e-05	6.029e-09	0.000e+00	0.000e+00	1.169e-04	1.343e-08
RP11-455G16.1	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-45H22.3	1.400e-03	4.147e-08	1.086e-04	4.475e-09	0.000e+00	0.000e+00	5.865e-04	1.155e-08
RP11-463J10.2	2.691e-04	3.271e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-467N20.5	0.000e+00	8.575e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
GSG1L2	1.511e-03	1.745e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-47I22.3	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
MGAT4EP	2.827e-04	7.507e-08	1.127e-04	4.318e-09	0.000e+00	0.000e+00	2.470e-04	2.527e-08
RP11-481A20.11	0.000e+00	2.572e-08	0.000e+00	0.000e+00	1.535e-04	2.780e-09	1.552e-04	8.765e-09
RP11-484M3.5	1.448e-04	4.598e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-487E13.1	3.003e-03	2.379e-08	1.479e-04	2.989e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-497E19.2	1.905e-05	5.931e-08	7.610e-04	5.563e-09	1.902e-04	1.391e-09	1.033e-04	1.510e-08
RP11-503N18.3	3.957e-04	2.166e-07	2.258e-05	1.630e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
LY6L	9.242e-04	8.515e-08	1.439e-04	3.140e-09	1.439e-04	3.140e-09	0.000e+00	0.000e+00
LINC01976	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-529K1.3	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02410	1.022e-04	2.187e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
MGAT4D	5.899e-04	2.007e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	3.808e-05	2.305e-08
RP11-552I14.1	1.401e-03	1.570e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-553A10.1	0.000e+00	1.543e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-585F1.10	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-58C22.1	1.581e-03	2.606e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.703e-04	6.928e-09
RP11-595B24.2	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.583e-04	3.939e-08
LINC01583	0.000e+00	4.287e-08	8.548e-05	5.347e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-603J24.9	0.000e+00	2.572e-08	0.000e+00	0.000e+00	8.521e-05	5.357e-09	4.841e-05	2.179e-08
RP11-625H11.1	6.037e-04	3.723e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-644F5.10	4.999e-04	4.115e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-650K20.3	1.159e-03	2.482e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.620e-04	7.939e-09
RP11-65D24.2	3.796e-04	5.426e-08	0.000e+00	8.575e-09	6.666e-05	6.058e-09	1.542e-04	8.891e-09
RP11-661C8.3	5.057e-04	2.378e-08	1.478e-04	2.995e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
C8orf34-AS1	1.534e-03	6.211e-08	1.047e-04	4.623e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-664I21.6	3.548e-04	2.090e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.803e-04	5.704e-09
RP11-676J12.7	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.753e-04	6.319e-09
RP11-67H2.1	1.962e-03	1.164e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
TUBB8B	2.397e-03	2.610e-07	1.921e-04	9.897e-09	9.603e-05	4.948e-09	0.000e+00	2.770e-08
RP11-701P16.2	5.421e-04	2.240e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-706O15.1	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-712L6.5	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.614e-04	8.010e-09
LINC01899	5.681e-04	2.142e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-723O4.6	0.000e+00	2.487e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	5.198e-05	1.044e-07
RP11-724O16.1	1.225e-03	1.510e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	2.770e-08
RP11-738G5.2	2.140e-03	5.637e-08	1.564e-05	7.984e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-73M18.2	0.000e+00	1.972e-07	3.806e-05	7.138e-09	3.806e-05	7.138e-09	8.375e-05	1.006e-07
MIR2052HG	0.000e+00	7.717e-08	0.000e+00	0.000e+00	0.000e+00	1.715e-08	1.034e-04	1.508e-08
RP11-762I7.5	0.000e+00	1.543e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00
RP11-763F8.1	7.903e-04	2.160e-08	3.874e-04	2.519e-09	1.937e-04	1.259e-09	0.000e+00	0.000e+00
C4orf54	0.000e+00	1.372e-06	6.104e-04	7.127e-08	0.000e+00	0.000e+00	5.161e-04	4.079e-07
RP11-770J1.4	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-770J1.5	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ATF7-NPFF	2.879e-03	1.057e-07	1.511e-04	2.870e-09	3.021e-04	5.740e-09	0.000e+00	2.770e-08
RP11-794P6.2	0.000e+00	9.432e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC00239	1.025e-03	3.847e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-80A15.1	0.000e+00	2.572e-08	3.686e-04	3.231e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
IGHV3OR16-17	1.297e-03	7.109e-08	1.306e-04	3.644e-09	1.306e-04	3.644e-09	0.000e+00	0.000e+00
RP11-817J15.3	1.847e-03	3.313e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-81K2.1	1.078e-04	3.023e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-826N14.2	0.000e+00	2.572e-08	4.025e-04	1.952e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-830F9.6	0.000e+00	8.575e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-831H9.11	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.323e-04	1.156e-08
RP11-834C11.12	5.431e-04	6.524e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.537e-05	1.728e-08
RP11-849H4.2	1.116e-03	1.208e-07	6.214e-05	6.228e-09	6.214e-05	6.228e-09	0.000e+00	0.000e+00
RP11-861L17.3	1.147e-03	4.242e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.512e-04	9.254e-09
RP11-863K10.7	6.787e-04	3.440e-08	1.260e-04	3.815e-09	0.000e+00	0.000e+00	9.743e-06	2.651e-08
RP11-867G23.8	1.242e-04	4.676e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-872D17.8	7.039e-04	9.347e-08	3.169e-06	8.455e-09	0.000e+00	0.000e+00	1.931e-04	3.184e-08
RP11-89K11.1	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.094e-04	1.436e-08
RP11-89N17.1	2.568e-04	1.361e-07	3.431e-05	7.279e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP11-934B9.3	0.000e+00	1.115e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.539e-08
RP11-93B14.6	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.404e-04	3.826e-08
RP11-944C7.1	0.000e+00	1.715e-08	1.497e-04	2.920e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-944L7.5	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-94B19.4	1.126e-04	3.005e-08	1.389e-04	3.329e-09	0.000e+00	8.575e-09	0.000e+00	2.770e-08
RP11-977G19.10	0.000e+00	7.717e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	0.000e+00
RP11-998D10.1	3.198e-04	3.937e-08	1.113e-04	4.370e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP11-9B6.1	7.013e-04	2.496e-08	3.731e-04	3.061e-09	0.000e+00	0.000e+00	1.701e-04	6.951e-09
RP13-512J5.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP1L1	0.000e+00	1.501e-06	0.000e+00	6.860e-08	0.000e+00	0.000e+00	2.578e-05	2.461e-07
RP2	0.000e+00	1.286e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
SMIM28	9.510e-04	4.983e-08	2.209e-04	8.806e-09	0.000e+00	0.000e+00	6.325e-05	1.998e-08
RP4-539M6.19	0.000e+00	9.432e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RP4-559A3.7	1.478e-03	1.586e-07	4.603e-04	1.692e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP4-576H24.4	5.115e-04	1.093e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
MRPL20-AS1	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP5-1052I5.2	0.000e+00	7.717e-08	2.156e-04	9.009e-09	0.000e+00	0.000e+00	3.132e-04	4.489e-08
RP5-850E9.3	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RP6-24A23.6	4.297e-04	1.807e-08	0.000e+00	0.000e+00	1.874e-04	1.496e-09	0.000e+00	0.000e+00
RP9	1.265e-03	8.084e-08	1.243e-04	3.882e-09	1.243e-04	3.882e-09	1.168e-04	1.345e-08
RPA1	0.000e+00	1.715e-07	6.247e-05	2.337e-08	2.082e-05	7.789e-09	0.000e+00	2.770e-08
RPA2	0.000e+00	7.717e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	5.539e-08
RPA3	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.240e-04	1.588e-08
UMAD1	6.132e-04	2.829e-08	1.545e-04	2.740e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPA4	6.335e-05	1.262e-07	2.691e-04	6.988e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPAIN	1.877e-04	5.294e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	0.000e+00
RPAP1	1.866e-03	3.154e-07	3.721e-04	2.025e-08	1.860e-04	1.012e-08	0.000e+00	1.108e-07
RPAP2	4.093e-03	1.284e-07	5.384e-05	6.542e-09	5.384e-05	6.542e-09	0.000e+00	2.770e-08
RPAP3	0.000e+00	1.972e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	2.814e-04	4.877e-08
RPE	0.000e+00	8.575e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPE65	7.812e-03	1.680e-07	4.802e-04	1.617e-08	1.200e-04	4.042e-09	1.340e-04	6.674e-08
RPEL1	2.288e-04	7.711e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPF1	0.000e+00	6.002e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	2.770e-08
RPF2	0.000e+00	8.575e-08	3.550e-06	8.441e-09	3.550e-06	8.441e-09	1.535e-04	3.667e-08
RPGR	0.000e+00	3.944e-07	0.000e+00	3.430e-08	0.000e+00	8.575e-09	0.000e+00	5.539e-08
RPGRIP1	1.853e-03	5.217e-07	2.630e-04	3.294e-08	2.104e-04	2.635e-08	0.000e+00	5.539e-08
RPGRIP1L	5.337e-03	3.730e-07	3.040e-04	3.997e-08	1.520e-04	1.998e-08	0.000e+00	1.385e-07
RPH3A	0.000e+00	4.373e-07	4.975e-04	4.981e-08	6.219e-05	6.226e-09	0.000e+00	5.539e-08
RPH3AL	3.086e-03	1.150e-07	0.000e+00	0.000e+00	0.000e+00	1.715e-08	3.701e-04	3.795e-08
RPIA	4.631e-04	1.283e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL10	1.564e-03	1.039e-07	2.094e-04	9.241e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL10A	0.000e+00	6.002e-08	0.000e+00	0.000e+00	5.752e-05	6.403e-09	0.000e+00	2.770e-08
RPL10L	7.314e-03	1.783e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL11	9.226e-04	4.233e-08	2.406e-04	8.062e-09	0.000e+00	0.000e+00	6.743e-04	2.854e-08
RPL12	0.000e+00	3.430e-08	1.714e-04	2.101e-09	3.429e-04	4.201e-09	6.763e-06	2.687e-08
RPL13	0.000e+00	6.860e-08	9.323e-05	5.054e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL13A	0.000e+00	6.860e-08	0.000e+00	0.000e+00	0.000e+00	1.715e-08	0.000e+00	2.770e-08
RPL14	1.017e-05	7.679e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
RPL15	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.034e-04	3.058e-08
RPL17	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL17-C18orf32	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL18	0.000e+00	6.002e-08	0.000e+00	0.000e+00	3.716e-05	1.575e-08	0.000e+00	0.000e+00
RPL18A	0.000e+00	6.002e-08	0.000e+00	0.000e+00	4.519e-05	6.868e-09	0.000e+00	0.000e+00
RPL19	7.649e-04	6.544e-08	0.000e+00	0.000e+00	3.766e-05	7.153e-09	0.000e+00	0.000e+00
RPL21	1.363e-04	5.488e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL22	1.136e-03	4.287e-08	1.652e-04	2.335e-09	1.652e-04	2.335e-09	2.434e-03	3.552e-08
RPL22L1	2.079e-04	3.502e-08	0.000e+00	0.000e+00	1.290e-04	3.704e-09	0.000e+00	0.000e+00
RPL23	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.414e-05	2.109e-08
RPL23A	0.000e+00	6.860e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
RPL24	8.390e-04	5.406e-08	1.524e-04	2.821e-09	1.524e-04	2.821e-09	0.000e+00	0.000e+00
RPL26	0.000e+00	4.287e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
