gene	missenseDriverLikelihood	missenseExpDriversPerSample	missenseExpPassengersPerLoad	nonsenseDriverLikelihood	nonsenseExpDriversPerSample	nonsenseExpPassengersPerLoad	spliceDriverLikelihood	spliceExpDriversPerSample	spliceExpPassengersPerLoad	indelDriverLikelihood	indelExpDriversPerSample	indelExpPassengersPerLoad
WDR7	0.07757683916278278	0.0011447206686903248	5.334024471226234E-7	0.0	0.0	4.4481707759516984E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	3.7624506074890373E-7
WDR70	0.27798824561839164	0.002287644473023087	2.3284328996570674E-7	0.6794970106620398	0.0013497386704410554	2.4948910538619783E-8	0.6794970106620398	3.856396201260158E-4	7.1282601538913666E-9	0.0026902361933960088	3.0536165645811678E-6	3.0018629813511246E-7
WDR72	0.0986356847127551	0.0017913404715142812	6.415075849194297E-7	0.3911888074674782	8.880563166117553E-4	5.416192309390933E-8	0.3911888074674782	4.4402815830587764E-4	2.7080961546954665E-8	0.268413806071025	4.5700421010957715E-4	3.3030683037343977E-7
WDR73	0.0	0.0	7.784298857915473E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
WDR74	0.0	0.0	4.4481707759516984E-8	0.04344055536785617	1.2327058844454077E-5	1.0637349417683222E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
WDR75	0.48251097050193886	0.0036968774697935156	1.5537687150749954E-7	0.551638918103376	4.6961315389050165E-4	1.495789996174987E-8	0.1032778362067519	2.930699097807943E-5	9.971933307833247E-9	0.05149918629876019	4.3841532036401984E-5	2.1412124776284458E-7
WDR76	0.0	0.0	1.4456555021843022E-7	0.43135315540879543	1.2240441413416444E-4	6.323595689869358E-9	0.43135315540879543	2.448088282683289E-4	1.2647191379738716E-8	0.0	0.0	1.504980242995615E-7
WDR77	0.0	0.0	5.5602134699396236E-8	0.24491513060836403	6.949918575719751E-5	8.396866123477951E-9	0.0	0.0	2.2240853879758492E-8	0.509908359567931	2.893918045220948E-4	7.375782361075747E-8
WDR78	0.47684493930220767	0.0056831689701171174	2.4434372049015147E-7	0.6134191844751506	0.0013925520646427937	3.439154972322419E-8	0.6134191844751506	1.7406900808034922E-4	4.298943715403024E-9	0.08973360198936167	2.0370851756949302E-4	5.479731779475175E-7
WDR81	0.2804465231014125	0.0050136580463646385	5.041097377587703E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7624506074890373E-7
WDR82	0.14358019183812087	3.2594822210697133E-4	7.619003125223662E-8	0.0	0.0	0.0	0.44180057379086296	1.253690618021745E-4	6.207415937041225E-9	0.0	0.0	0.0
WDR83	0.0	0.0	1.1120426939879247E-7	0.509045688594218	1.4445110346033427E-4	5.4596215508067235E-9	0.509045688594218	1.4445110346033427E-4	5.4596215508067235E-9	0.0	0.0	7.524901214978075E-8
WDR83OS	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR86	0.0	0.0	2.0016768491782644E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0
WDR87	0.11374666220867748	0.007165652386585244	2.1879244394754206E-6	0.0	0.0	1.3344512327855095E-7	0.0	0.0	0.0	0.0	0.0	1.5802292551453958E-6
WDR88	0.0	0.0	1.3344512327855095E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0
WDR89	0.29914222711847627	7.639841214717044E-4	7.01445389271792E-8	0.33778403510073923	9.585245036910875E-5	7.3641242560838684E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
WDR90	0.0	0.0	6.005030547534793E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	2.2574703644934226E-7
WDR91	0.0	0.0	3.224923812564981E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	2.2240853879758492E-8	0.0	0.0	1.504980242995615E-7
WDR92	0.0	0.0	8.896341551903397E-8	0.0	0.0	0.0	0.5962129431511249	5.075592592092437E-4	1.3470853394870349E-8	0.0	0.0	7.524901214978075E-8
WDR93	0.05080303218700709	3.6040743605992545E-4	2.638868883029825E-7	0.5265247598682206	2.988222246698187E-4	1.0530493631454472E-8	0.5265247598682206	5.976444493396374E-4	2.1060987262908943E-8	0.0	0.0	0.0
WDR96	0.06440805186133168	8.407407450684612E-4	4.785923676215063E-7	0.25999516394697386	2.951136934698909E-4	3.291667885793999E-8	0.4079961311575791	4.631057107350501E-4	2.6333343086351993E-8	0.047622016612177506	1.0810900479495461E-4	5.733240195450716E-7
WDSUB1	0.05446642487473083	2.782053483953334E-4	1.8926526674490084E-7	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.29512195800061913	1.6749259818423334E-4	1.0608275269305015E-7
WDTC1	0.0	0.0	2.446493926773434E-7	0.38483077337482213	1.0920283012906416E-4	6.840944440347309E-9	0.07724616006223317	4.3840045438270815E-5	2.052283332104193E-8	0.02185999614107237	6.203177111541535E-5	7.360406903456703E-7
WDYHV1	0.12997036735874387	2.5817042324381587E-4	6.772570675721949E-8	0.7550728858969306	2.1426585865406657E-4	2.7236940779786515E-9	0.5101457717938611	1.4476327235921145E-4	5.447388155957303E-9	0.0	0.0	0.0
WEE1	0.6323866509100824	0.004306833036845056	9.811241737629009E-8	0.6507689901593063	1.8466770435848648E-4	3.883597930073684E-9	0.6507689901593063	1.8466770435848648E-4	3.883597930073684E-9	0.33135522283673946	2.820844689302549E-4	1.509445768819369E-7
WEE2	0.0	0.0	3.6697408901601514E-7	0.0	0.0	0.0	0.0	0.0	2.2240853879758492E-8	0.025401370445100727	1.4416214781555463E-5	1.4667516823307256E-7
WFDC1	0.07483866884992144	1.698948214527161E-4	8.230551192524703E-8	0.2869850449737918	8.143729993580925E-5	7.929030714410235E-9	0.0	0.0	0.0	0.6329687962867072	7.184662840938788E-4	1.1047494203028089E-7
WFDC10A	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WFDC10B	0.05349862304121021	7.590610533656387E-5	5.2627497054826644E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WFDC11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WFDC12	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WFDC13	0.2761655634068665	3.9183536238204667E-4	4.024673984351299E-8	0.5319211477435695	1.5094243693063834E-4	5.205236678620167E-9	0.0	0.0	0.0	0.0	0.0	0.0
WFDC2	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WFDC3	0.0	0.0	7.784298857915473E-8	0.0	0.0	0.0	0.05998219792496047	1.702105502978447E-5	1.0453399290161346E-8	0.0	0.0	0.0
WFDC5	0.31892864057842274	9.050188438661259E-4	7.573804293291889E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5843604970224103	1.6582306952962837E-4	3.127646200948948E-8
WFDC6	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.7221555299653379	4.098499034990567E-4	4.181504380277536E-8
WFDC8	0.5633871293731044	0.002238200854490199	6.797450140344279E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
WFDC9	0.023702519847930165	3.3630135993090475E-5	5.428422399809651E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WFIKKN1	0.0	0.0	1.7792683103806794E-7	0.6116523652505527	3.4713528107295835E-4	8.63718299901228E-9	0.0	0.0	0.0	0.20110028169659666	1.1413182843166666E-4	1.2023282921813844E-7
WFIKKN2	0.040747178217977506	2.6594355817635717E-4	2.453479211944997E-7	0.6493725878000823	5.528143482974593E-4	1.169737956146433E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
WFS1	0.2482289602844193	0.0029584609341502866	3.511206267523153E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
WHAMM	0.14425932797990212	9.82469884085599E-4	2.2838883894438402E-7	0.05727564222274801	1.6253019927000003E-5	1.0483497345106514E-8	0.05727564222274801	1.6253019927000003E-5	1.0483497345106514E-8	0.3617821827836633	4.1064946967498675E-4	1.9210104112767468E-7
WHSC1	0.0	0.0	5.893826278136E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.3902402966667352	0.001107378821415253	4.588381532457155E-7
WHSC1L1	0.19660014767321593	0.002231556727278274	3.5736597445239107E-7	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	3.7624506074890373E-7
WI2-3308P17.2	0.22024904009089677	1.8749918282425946E-4	2.6013490742909682E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIBG	0.5018082669852193	0.001139178812679272	4.4320838152341574E-8	0.821348845392102	2.3307288461750907E-4	1.9866771125422016E-9	0.0	0.0	0.0	0.8403493519126051	9.538585152242963E-4	4.805421423059501E-8
WIF1	0.304476391235008	0.0012096110889018479	1.082832726672515E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WIPF1	0.04231893690924416	4.3231604107059866E-4	3.8339360257703896E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.46353409113871863	3.946090446697378E-4	1.211055890815372E-7
WIPF2	0.0	0.0	1.7792683103806794E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0
WIPF3	0.0	0.0	2.668902465571019E-7	0.35379431372146236	3.01186986709531E-4	2.155824936718502E-8	0.0	0.0	0.0	0.2896263434162829	4.109340854374048E-4	2.672745795757615E-7
WIPI1	0.0	0.0	1.5568597715830946E-7	0.353983232248246	2.0089854270615551E-4	1.436796453544064E-8	0.353983232248246	1.0044927135307776E-4	7.18398226772032E-9	0.0	0.0	0.0
WIPI2	0.5008290870904721	0.0025581508421193243	9.991788601541816E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5121693013158346	4.360124585549103E-4	1.1012633451696239E-7
WISP1	0.02448522582738293	1.5980709251697144E-4	2.4950723782406596E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.5986052712139917	6.794611478024877E-4	1.2081822729310516E-7
WISP2	0.3375604649666706	0.001532624131517233	1.178657672228115E-7	0.8143323761285274	6.932454961366578E-4	6.194109739091073E-9	0.8143323761285275	2.3108183204555263E-4	2.06470324636369E-9	0.0	0.0	0.0
WISP3	0.08135532294668968	2.7703288177079345E-4	1.2258865217856362E-7	0.43321665645375484	2.458664338557065E-4	1.2605745525292998E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
WIZ	0.0	0.0	2.668902465571019E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.4932680300318064	8.398434109508623E-4	2.287864809889136E-7
WLS	0.0	0.0	2.0016768491782644E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
WNK1	0.06844056376824839	0.0016119656052112985	8.598251080139344E-7	0.0	0.0	4.4481707759516984E-8	0.0	0.0	3.336128081963774E-8	0.0	0.0	1.0534861700969306E-6
WNK2	0.1588957103283949	0.004418779685636407	9.166370026069873E-7	0.019104179240101393	2.7105816174945224E-5	5.4539901551966706E-8	0.18258681603341784	5.181237685397782E-5	9.08998359199445E-9	0.4843707083658983	0.010721031569960291	3.026446396814674E-6
WNK3	0.15733373125652278	0.0033484761192506267	7.028106507196867E-7	0.0	0.0	5.5602134699396236E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	2.2574703644934226E-7
WNK4	0.0	0.0	5.004192122945661E-7	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.674790123876615	0.002872262161790359	3.6707582879455945E-7
WNT1	0.0	0.0	1.5568597715830946E-7	0.5650866990949851	3.207075477270063E-4	9.672843175791874E-9	0.5650866990949851	1.6035377386350316E-4	4.836421587895937E-9	0.6400168036581136	0.0014529325849219378	2.1670703932198014E-7
WNT10A	0.0	0.0	1.4456555021843022E-7	0.23038219197404797	6.537519636039954E-5	8.558478605782611E-9	0.0	0.0	0.0	0.0	0.0	0.0
WNT10B	0.0622045964631526	3.883374353545282E-4	2.294310759308939E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
WNT11	0.0	0.0	2.0016768491782644E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.39481256461067077	3.361060425175971E-4	1.3661927003551886E-7
WNT16	0.0	0.0	1.7792683103806794E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.41425634620075275	9.404230333728779E-4	3.5261305057117224E-7
WNT2	0.38270543004651053	0.0027149931189451655	1.7161447913879896E-7	0.6320225560449264	3.586961158030229E-4	8.184132562051812E-9	0.6320225560449264	1.7934805790151146E-4	4.092066281025906E-9	0.0	0.0	1.504980242995615E-7
WNT2B	0.3268007786928036	0.001576507729221811	1.2726646686101473E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	0.23852260490958754	0.0012183333962464743	1.5242316729250492E-7	0.6163056258498626	1.7488808906068745E-4	4.266845254979295E-9	0.6163056258498626	1.7488808906068745E-4	4.266845254979295E-9	0.0	0.0	7.524901214978075E-8
WNT3A	0.02349457700108198	1.7334250908857308E-4	2.82338087534239E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
WNT4	0.0	0.0	1.3344512327855095E-7	0.07336922528431322	2.081987096603667E-5	1.03045298304695E-8	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0
WNT5A	0.06450612823447525	4.942296998668649E-4	2.808834638491786E-7	0.4287400530925358	2.43325796306774E-4	1.2705309006527505E-8	0.4287400530925358	1.21662898153387E-4	6.3526545032637525E-9	0.0	0.0	7.524901214978075E-8
WNT5B	0.0	0.0	2.2240853879758495E-7	0.22410225098602377	1.2718629454371383E-4	1.7256628461453376E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	7.524901214978075E-8
WNT6	0.33966031333046554	0.0024096219731162423	1.8358148102778282E-7	0.7353405929544664	2.0866645657050692E-4	2.943125600001619E-9	0.7353405929544664	4.1733291314101383E-4	5.886251200003238E-9	0.0	0.0	0.0
WNT7A	0.5558311091679761	0.006151365850610405	1.926345602791242E-7	0.724948894959969	4.114352411804591E-4	6.117371436661435E-9	0.724948894959969	4.114352411804591E-4	6.117371436661435E-9	0.0	0.0	7.524901214978075E-8
WNT7B	0.2830590434278642	0.0018474341653918493	1.8337185913865424E-7	0.0	0.0	0.0	0.08546233816812239	2.4251514803666966E-5	1.0170049252169388E-8	0.24145159430016064	2.0554903033498351E-4	1.7124005459011208E-7
WNT8A	0.28934382538757636	0.001231599710787073	1.1854200103727288E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
WNT8B	0.1763876484988844	6.506922333954304E-4	1.1906597276145393E-7	0.6110492782371952	1.7339650347252987E-4	4.325298084576571E-9	0.6110492782371952	1.7339650347252987E-4	4.325298084576571E-9	0.0	0.0	0.0
WNT9A	0.5914703638443058	0.0038603343837738465	1.044895513478315E-7	0.7509862128766315	6.393185694182447E-4	8.307418880184191E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
WNT9B	0.47325918148247487	0.0032231045276899534	1.4058198692583196E-7	0.41113269928417523	1.1666648674352305E-4	6.548455794894231E-9	0.0	0.0	0.0	0.481986412764115	2.7354506967316403E-4	7.796002143932924E-8
WRAP53	0.16702985416092261	9.005582375305135E-4	1.759966893481764E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.5801285273476676	0.0014815995306836007	2.8435422192265524E-7
WRAP73	0.14677396588217473	5.830974808031913E-4	1.328353288585427E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0
WRB	0.31950357267086754	3.626601278897475E-4	3.026964321184986E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WRN	0.0	0.0	5.337804931142038E-7	0.0	0.0	4.4481707759516984E-8	0.0	0.0	1.1120426939879246E-8	0.23405522997403558	3.320874432094716E-4	2.881829365287241E-7
WRNIP1	0.0	0.0	2.0016768491782644E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2574703644934226E-7
WSB1	0.0	0.0	1.223246963386717E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.27005044199999984	1.5326358796821784E-4	1.098559663173382E-7
WSB2	0.0	0.0	1.7792683103806794E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
WSCD1	0.0	0.0	3.5585366207613587E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
WSCD2	0.25123118648589376	0.00384974008803583	4.496379598193591E-7	0.3552588973735052	4.032450594477925E-4	2.8679185307580494E-8	0.3552588973735052	1.0081126486194812E-4	7.1697963268951236E-9	0.05495935840038377	3.119146333733471E-5	1.4222674944353224E-7
WT1	0.451385587067584	0.006148271333497172	2.9283967186462444E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	2.2574703644934226E-7
WTAP	0.4248564017402875	0.0022906559685202787	1.215210049233415E-7	0.69679877214362	9.886475200675652E-4	1.685863551229277E-8	0.0	0.0	0.0	0.5750155314878764	4.895137895753772E-4	9.59389843036107E-8
WTIP	0.0	0.0	1.3344512327855095E-7	0.5092975456145922	1.4452257253535532E-4	5.4568207932123565E-9	0.5092975456145922	1.4452257253535532E-4	5.4568207932123565E-9	0.0	0.0	0.0
WWC1	0.19099279302602415	0.0028182818494191983	4.6781828802747304E-7	0.23482048833214209	1.9990393444847511E-4	2.5527368566184677E-8	0.13917304937365982	7.898583959912589E-5	1.914552642463851E-8	0.0	0.0	3.7624506074890373E-7
WWC2	0.0	0.0	3.892149428957736E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.06954542741973065	9.867398896102532E-5	3.500789371845587E-7
WWC3	0.0	0.0	4.336966506552906E-7	0.26485938605634207	2.254762083340029E-4	2.4525232463695267E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	7.524901214978075E-8
WWOX	0.36509877016609976	0.0029008982873583405	1.9769043673140634E-7	0.6812226505324321	7.73237968822284E-4	1.4179760899369771E-8	0.6812226505324321	1.93309492205571E-4	3.544940224842443E-9	0.0	0.0	7.524901214978075E-8
WWP1	0.0	0.0	3.4473323513625666E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	2.2240853879758492E-8	0.23200809713896545	4.608560385847781E-4	4.0453442420526254E-7
WWP2	0.37322845160760426	0.0037068660063184307	2.439488524162419E-7	0.2668377921154637	1.5144029064441755E-4	1.630615353572109E-8	0.2668377921154637	7.572014532220878E-5	8.153076767860546E-9	0.0	0.0	1.504980242995615E-7
WWTR1	0.0	0.0	1.890472579779472E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
XAB2	0.2253874678786397	0.0017908198355851056	2.4119261796477267E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
XAF1	0.47650355255911564	0.002433900098202066	1.0478707194694843E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
XAGE3	0.0	0.0	2.2240853879758492E-8	0.8058400414477852	4.573439508784252E-4	4.318283267459775E-9	0.0	0.0	0.0	0.0	0.0	0.0
XAGE5	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XBP1	0.20103843160804516	5.13435268011466E-4	7.996314374166663E-8	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.8758116479490141	0.0017396939658465094	6.54153556864212E-8
XCL1	0.48136407225970534	9.561715396759187E-4	4.037217059982708E-8	0.0	0.0	0.0	0.8248600316207909	4.681384969471004E-4	3.895262445227512E-9	0.0	0.0	0.0
XCL2	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.47873427591505874	1.3584968102016423E-4	5.7966974009498424E-9	0.0	0.0	0.0
XCR1	0.352059651270389	0.0018981649756349011	1.3690209287950288E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00996048599123E-7
XDH	0.09555020280902472	0.0021149023323223408	7.845136954551656E-7	0.2398949396968163	4.0844768393328543E-4	5.0716156738404385E-8	0.2398949396968163	2.0422384196664271E-4	2.5358078369202193E-8	0.0	0.0	2.2574703644934226E-7
XG	0.0	0.0	5.5602134699396236E-8	0.21428881313542192	6.080840327338874E-5	8.73744384937335E-9	0.0	0.0	0.0	0.4200386674431612	1.1919371947876312E-4	4.3641517359972594E-8
XIAP	0.363711300119948	0.0026834545411800934	1.8397085199185866E-7	0.03676699624875883	1.0433313350953129E-5	1.071156224429611E-8	0.03676699624875883	2.0866626701906258E-5	2.142312448859222E-8	0.0	0.0	1.504980242995615E-7
XIRP1	0.20916970735154722	0.004392326431332149	6.507834163517928E-7	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-7
XIRP2	0.0	0.0	3.3472485089036534E-6	0.0	0.0	2.0016768491782644E-7	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-6
XK	0.038750718291621924	2.7490577675668223E-4	2.672375602062356E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
XKR3	0.3334650184970231	0.004447461937956892	3.4837121753984815E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.6346403708528441	7.203636445548741E-4	1.099718046909349E-7
XKR4	0.1566811203830133	0.0025787471572686635	5.439278272924883E-7	0.2400498661504897	2.72474308910885E-4	3.380387976569973E-8	0.0	0.0	0.0	0.0	0.0	2.2574703644934226E-7
XKR6	0.36247626686451717	0.004422951042898479	3.048500521612051E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.3930592378778365	4.461512348216078E-4	1.826867711325115E-7
XKR7	0.16495200286384634	0.002012751453787001	3.9930188046813894E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
XKR8	0.0	0.0	1.0008384245891322E-7	0.24877584072620643	7.059473346373622E-5	8.353933378676432E-9	0.0	0.0	0.0	0.0	0.0	0.0
XKR9	0.3125067254766711	0.0025717068782132413	2.2171134319885572E-7	0.6844200043221251	7.768672012736949E-4	1.4037537142492863E-8	0.0	0.0	0.0	0.38045926660787593	3.238870033551725E-4	1.3985948452292407E-7
XKRX	0.5306648073087405	0.0024093748345459277	8.350732353019678E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XPA	0.0	0.0	6.672256163927548E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XPC	0.0	0.0	2.1128811185770568E-7	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.01049605078550414	8.935344028522253E-6	2.2337758409009292E-7
XPNPEP1	0.29577276717138584	0.002266136411358518	2.1144530227708624E-7	0.08064969601123705	2.288583882271199E-5	1.0223567887662814E-8	0.08064969601123705	4.577167764542398E-5	2.0447135775325627E-8	0.0	0.0	0.0
XPNPEP2	0.5386483899537859	0.006266908055648474	2.1034750179769795E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.5705863578295538	8.095720173518074E-4	1.6156476188482754E-7
XPNPEP3	0.05098273414863197	2.7487853258343004E-4	2.0051606622209788E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0
XPO1	0.06084976229491577	4.316810605484944E-4	2.6109379009924045E-7	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.3714328101986479	7.37806376671548E-4	3.310934207162084E-7
XPO4	0.12965803821740415	9.566143568820964E-4	2.5164292916657785E-7	0.40470777287171655	6.890597721992904E-4	3.971942231794847E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
XPO5	0.07492549477094534	7.6541368097447E-4	3.703400441764072E-7	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	3.00996048599123E-7
XPO6	0.15410397712088478	0.0017054639919734695	3.6686227192530337E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.48167551422878757	0.001093474493141402	3.120272442186146E-7
XPO7	0.05382712947607931	4.5823322482473874E-4	3.1565538837471256E-7	0.4445449975762321	5.045913706881182E-4	2.4707587091375842E-8	0.0	0.0	0.0	0.0	0.0	2.2574703644934226E-7
XPOT	0.5118030861875108	0.006099809767274533	2.2801624071770506E-7	0.1301417897221306	1.1079039987695567E-4	2.9019584026347497E-8	0.1301417897221306	3.693013329231856E-5	9.673194675449164E-9	0.0	0.0	1.7307272794449572E-6
XPR1	0.0	0.0	3.336128081963774E-7	0.08628694959652423	9.794205402556667E-5	4.064351688410422E-8	0.0	0.0	0.0	0.2735840732220735	3.8817263510509866E-4	2.7331040449953216E-7
XRCC1	0.5349137826469188	0.0044019579162203875	1.4998676172377243E-7	0.3933564003459064	1.1162213403686334E-4	6.746135828498702E-9	0.3933564003459064	2.2324426807372667E-4	1.3492271656997404E-8	0.0	0.0	1.504980242995615E-7
XRCC2	0.0	0.0	1.1120426939879247E-7	0.6372399437195835	7.233143515545783E-4	1.6136186810291424E-8	0.0	0.0	0.0	0.7039755785949278	7.990642208796001E-4	8.91021811317684E-8
XRCC3	0.0	0.0	1.1120426939879247E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.41906625260362457	2.378355576638051E-4	8.742938123209502E-8
XRCC4	0.46272230533443165	0.0018382838463910452	8.364660289937284E-8	0.802955808410373	4.5570704223063166E-4	4.3824310730000324E-9	0.8029558084103728	6.835605633459474E-4	6.5736466095000516E-9	0.005110162837990237	1.4501029619722578E-6	7.486447744429746E-8
XRCC5	0.0672509257442112	4.389248842556349E-4	2.385690624705345E-7	0.16801969239148695	1.4303606049218527E-4	2.7755928678536194E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
